Geburtsland in Wien gemeldeter Personen nach Geschlecht und Wiener Zaehlbezirk|Country of birth of residents in Vienna by sex and of Vienna subdistrict;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;91200;91206;1;4786;399;162;207;263;161;62;82;23;68;758;2601;20160101
AT1;AT13;AT130;91200;91207;1;3053;165;169;42;47;50;15;41;21;21;331;2151;20160101
AT1;AT13;AT130;91200;91208;1;2307;197;110;40;80;98;14;39;7;24;340;1358;20160101
AT1;AT13;AT130;91200;91209;1;3922;219;352;25;47;84;11;40;18;9;569;2548;20160101
AT1;AT13;AT130;91200;91210;1;4929;239;192;86;108;173;45;90;26;130;626;3214;20160101
AT1;AT13;AT130;91200;91211;1;4340;131;88;103;56;59;20;33;31;51;371;3397;20160101
AT1;AT13;AT130;91200;91299;1;2;0;0;0;0;0;0;0;0;0;0;2;20160101
AT1;AT13;AT130;91300;91301;1;222;11;0;9;5;1;1;4;2;6;22;161;20160101
AT1;AT13;AT130;91300;91302;1;2884;53;33;172;35;11;11;16;30;31;328;2164;20160101
AT1;AT13;AT130;91300;91303;1;4370;123;41;176;91;44;21;47;31;111;603;3082;20160101
AT1;AT13;AT130;91300;91304;1;4716;89;46;176;93;34;15;58;45;65;440;3655;20160101
AT1;AT13;AT130;91300;91305;1;2055;50;14;67;34;13;8;26;24;23;166;1630;20160101
AT1;AT13;AT130;91300;91306;1;1115;23;5;35;20;8;8;1;6;9;125;875;20160101
AT1;AT13;AT130;91300;91307;1;1502;58;30;28;24;27;8;18;12;17;140;1140;20160101
AT1;AT13;AT130;91300;91308;1;3258;62;35;92;32;23;10;33;24;33;385;2529;20160101
AT1;AT13;AT130;91300;91309;1;2990;73;39;36;27;15;7;17;16;17;1024;1719;20160101
AT1;AT13;AT130;91300;91310;1;137;2;0;3;9;5;0;0;1;1;4;112;20160101
AT1;AT13;AT130;91300;91311;1;2085;8;3;63;21;3;3;5;13;10;131;1825;20160101
AT1;AT13;AT130;91300;91399;1;7;0;0;1;0;0;0;0;0;0;0;6;20160101
AT1;AT13;AT130;91400;91401;1;3717;282;104;116;108;101;37;45;19;47;479;2379;20160101
AT1;AT13;AT130;91400;91402;1;4529;502;251;120;260;173;44;96;18;67;653;2345;20160101
AT1;AT13;AT130;91400;91403;1;4355;213;81;152;123;65;27;54;28;49;549;3014;20160101
AT1;AT13;AT130;91400;91404;1;9814;691;368;160;382;321;94;195;48;115;1278;6162;20160101
AT1;AT13;AT130;91400;91405;1;2072;78;55;38;21;22;11;13;10;4;150;1670;20160101
AT1;AT13;AT130;91400;91406;1;5889;314;154;125;163;141;33;85;42;81;720;4031;20160101
AT1;AT13;AT130;91400;91407;1;1441;98;75;13;29;43;12;13;4;6;131;1017;20160101
AT1;AT13;AT130;91400;91408;1;1905;60;33;48;15;25;7;17;14;12;161;1513;20160101
AT1;AT13;AT130;91400;91409;1;398;10;3;3;2;3;0;0;0;1;281;95;20160101
AT1;AT13;AT130;91400;91410;1;4014;106;72;124;56;53;17;33;34;38;408;3073;20160101
AT1;AT13;AT130;91400;91411;1;3144;16;13;83;21;11;2;16;27;17;198;2740;20160101
AT1;AT13;AT130;91400;91412;1;3122;41;33;83;54;24;13;20;25;26;243;2560;20160101
AT1;AT13;AT130;91400;91499;1;46;2;0;1;0;0;0;0;0;0;4;39;20160101
AT1;AT13;AT130;91500;91501;1;5382;471;305;133;193;197;50;95;32;67;760;3079;20160101
AT1;AT13;AT130;91500;91502;1;5556;594;314;185;273;221;55;125;30;95;1127;2537;20160101
AT1;AT13;AT130;91500;91503;1;6927;677;343;227;254;276;67;184;19;102;1618;3160;20160101
AT1;AT13;AT130;91500;91504;1;4586;403;269;143;191;216;41;110;31;67;1087;2028;20160101
AT1;AT13;AT130;91500;91505;1;5635;469;300;142;173;196;56;106;29;78;936;3150;20160101
AT1;AT13;AT130;91500;91506;1;7602;875;451;174;405;320;89;231;38;100;1166;3753;20160101
AT1;AT13;AT130;91500;91507;1;4247;337;231;83;159;163;36;75;31;52;459;2621;20160101
AT1;AT13;AT130;91600;91601;1;7229;758;490;216;251;204;41;196;44;80;1242;3707;20160101
AT1;AT13;AT130;91600;91602;1;4518;633;286;115;268;131;35;140;17;79;822;1992;20160101
AT1;AT13;AT130;91600;91603;1;6415;619;420;93;157;141;48;76;33;49;732;4047;20160101
AT1;AT13;AT130;91600;91604;1;4184;387;253;99;129;106;20;97;27;31;529;2506;20160101
AT1;AT13;AT130;91600;91605;1;8028;982;334;194;371;248;74;205;46;108;990;4476;20160101
AT1;AT13;AT130;91600;91606;1;5153;453;338;92;185;101;34;50;32;22;521;3325;20160101
AT1;AT13;AT130;91600;91607;1;5418;490;271;125;202;79;29;68;29;35;626;3464;20160101
AT1;AT13;AT130;91600;91608;1;1663;60;43;25;7;9;3;12;8;7;193;1296;20160101
AT1;AT13;AT130;91600;91609;1;2609;30;20;62;26;13;4;7;21;9;132;2285;20160101
AT1;AT13;AT130;91600;91610;1;5765;838;514;129;347;193;51;177;14;66;1106;2330;20160101
AT1;AT13;AT130;91600;91699;1;27;0;0;0;0;2;0;0;0;0;4;21;20160101
AT1;AT13;AT130;91700;91701;1;5533;498;220;174;303;187;43;149;33;74;791;3061;20160101
AT1;AT13;AT130;91700;91702;1;7546;754;355;270;380;229;57;159;39;78;1297;3928;20160101
AT1;AT13;AT130;91700;91703;1;9047;862;361;195;343;320;68;155;47;159;1194;5343;20160101
AT1;AT13;AT130;91700;91704;1;1660;38;17;60;9;21;4;11;11;14;127;1348;20160101
AT1;AT13;AT130;91700;91705;1;2971;83;56;68;38;21;10;20;23;26;257;2369;20160101
AT1;AT13;AT130;91700;91706;1;1203;34;14;37;13;9;2;4;9;15;112;954;20160101
AT1;AT13;AT130;91700;91799;1;8;0;0;0;0;0;0;0;0;0;1;7;20160101
AT1;AT13;AT130;91800;91801;1;923;16;4;60;4;3;3;5;6;7;139;676;20160101
AT1;AT13;AT130;91800;91802;1;6582;285;136;325;163;92;43;82;37;78;995;4346;20160101
AT1;AT13;AT130;91800;91803;1;7437;520;192;331;322;164;58;109;39;117;1270;4315;20160101
AT1;AT13;AT130;91800;91804;1;4374;122;41;152;75;47;12;47;27;47;534;3270;20160101
AT1;AT13;AT130;91800;91805;1;4247;66;35;188;41;19;10;37;38;51;682;3080;20160101
AT1;AT13;AT130;91800;91899;1;3;0;0;1;0;0;0;0;0;0;0;2;20160101
AT1;AT13;AT130;91900;91901;1;2769;61;41;101;51;20;5;27;23;36;383;2021;20160101
AT1;AT13;AT130;91900;91902;1;4661;261;151;87;111;74;25;74;30;66;834;2948;20160101
AT1;AT13;AT130;91900;91903;1;321;10;12;18;3;8;2;4;1;5;138;120;20160101
AT1;AT13;AT130;91900;91904;1;6560;235;153;253;131;73;33;79;51;88;1136;4328;20160101
AT1;AT13;AT130;91900;91905;1;3367;92;47;114;39;28;15;36;35;43;616;2302;20160101
AT1;AT13;AT130;91900;91906;1;2492;32;17;100;20;11;8;16;30;29;353;1876;20160101
AT1;AT13;AT130;91900;91907;1;1304;12;6;53;21;7;3;8;5;15;154;1020;20160101
AT1;AT13;AT130;91900;91908;1;5896;195;113;160;142;45;19;44;47;74;770;4287;20160101
AT1;AT13;AT130;91900;91909;1;2056;47;73;100;34;10;15;24;12;49;443;1249;20160101
AT1;AT13;AT130;91900;91910;1;4064;49;33;145;39;21;15;28;34;42;543;3115;20160101
AT1;AT13;AT130;91900;91999;1;16;0;0;5;0;0;0;0;0;1;2;8;20160101
AT1;AT13;AT130;92000;92001;1;4027;259;348;37;84;145;33;39;21;18;483;2560;20160101
AT1;AT13;AT130;92000;92002;1;7801;711;582;141;239;221;43;204;26;82;1327;4225;20160101
AT1;AT13;AT130;92000;92003;1;6848;596;444;207;196;192;51;165;31;97;1153;3716;20160101
AT1;AT13;AT130;92000;92004;1;4663;267;331;84;89;135;31;56;19;80;870;2701;20160101
AT1;AT13;AT130;92000;92005;1;5899;507;430;170;234;160;41;196;25;98;1222;2816;20160101
AT1;AT13;AT130;92000;92006;1;4210;278;424;69;89;113;26;63;27;38;639;2444;20160101
AT1;AT13;AT130;92000;92007;1;6279;419;474;86;152;179;35;79;37;50;814;3954;20160101
AT1;AT13;AT130;92000;92008;1;2851;287;195;72;110;99;23;79;23;27;459;1477;20160101
AT1;AT13;AT130;92000;92099;1;16;1;1;0;0;0;0;2;0;0;2;10;20160101
AT1;AT13;AT130;92100;92101;1;679;21;2;8;6;4;1;3;5;2;16;611;20160101
AT1;AT13;AT130;92100;92102;1;3434;84;30;51;105;62;12;21;24;21;271;2753;20160101
AT1;AT13;AT130;92100;92103;1;3255;75;49;47;63;33;8;20;19;14;220;2707;20160101
AT1;AT13;AT130;92100;92104;1;2019;52;24;19;14;9;3;31;18;13;186;1650;20160101
AT1;AT13;AT130;92100;92105;1;8679;367;466;64;115;99;17;96;66;28;1055;6306;20160101
AT1;AT13;AT130;92100;92106;1;1235;55;18;24;20;21;6;29;7;14;297;744;20160101
AT1;AT13;AT130;92100;92107;1;2321;108;55;40;51;41;7;27;9;25;277;1681;20160101
AT1;AT13;AT130;92100;92108;1;1254;44;35;10;20;15;2;10;8;10;106;994;20160101
AT1;AT13;AT130;92100;92109;1;3314;93;73;47;109;22;5;28;25;16;262;2634;20160101
AT1;AT13;AT130;92100;92110;1;2679;128;88;29;57;57;10;30;14;4;260;2002;20160101
AT1;AT13;AT130;92100;92111;1;2370;80;31;42;85;35;16;31;13;19;357;1661;20160101
AT1;AT13;AT130;92100;92112;1;3907;158;271;38;91;41;8;35;16;11;412;2826;20160101
AT1;AT13;AT130;92100;92113;1;2391;47;19;70;40;12;8;14;13;6;156;2006;20160101
AT1;AT13;AT130;92100;92114;1;2451;111;73;23;39;18;4;48;19;10;178;1928;20160101
AT1;AT13;AT130;92100;92115;1;2128;62;53;27;43;29;7;9;17;34;165;1682;20160101
AT1;AT13;AT130;92100;92116;1;1551;14;4;31;19;5;4;12;14;9;52;1387;20160101
AT1;AT13;AT130;92100;92117;1;3110;170;175;25;78;46;6;24;17;17;373;2179;20160101
AT1;AT13;AT130;92100;92118;1;3712;205;152;61;125;63;23;70;21;39;474;2479;20160101
AT1;AT13;AT130;92100;92119;1;1678;85;35;16;42;25;7;23;7;13;205;1220;20160101
AT1;AT13;AT130;92100;92120;1;1225;72;40;8;78;48;13;14;9;7;219;717;20160101
AT1;AT13;AT130;92100;92121;1;3192;279;107;42;114;59;11;67;25;67;460;1961;20160101
AT1;AT13;AT130;92100;92122;1;4265;189;147;74;112;84;24;61;41;48;695;2790;20160101
AT1;AT13;AT130;92100;92123;1;5247;314;126;95;222;116;28;120;54;94;795;3283;20160101
AT1;AT13;AT130;92100;92124;1;2259;69;46;37;68;46;8;30;26;24;245;1660;20160101
AT1;AT13;AT130;92100;92125;1;2158;63;38;35;61;33;6;26;13;14;244;1625;20160101
AT1;AT13;AT130;92100;92126;1;3677;134;118;72;76;70;12;27;21;34;417;2696;20160101
AT1;AT13;AT130;92100;92127;1;860;13;6;15;5;4;2;5;16;5;137;652;20160101
AT1;AT13;AT130;92100;92128;1;161;20;10;7;9;7;3;0;1;3;28;73;20160101
AT1;AT13;AT130;92100;92129;1;113;0;0;1;1;0;0;0;0;0;3;108;20160101
AT1;AT13;AT130;92100;92130;1;15;1;1;0;2;0;1;0;0;0;3;7;20160101
AT1;AT13;AT130;92100;92199;1;83;3;0;1;0;1;1;0;0;0;0;77;20160101
AT1;AT13;AT130;92200;92201;1;1078;17;21;16;16;6;5;20;8;10;114;845;20160101
AT1;AT13;AT130;92200;92202;1;2517;60;28;33;31;29;9;24;14;17;263;2009;20160101
AT1;AT13;AT130;92200;92203;1;741;24;7;14;4;8;1;4;13;6;54;606;20160101
AT1;AT13;AT130;92200;92204;1;1989;30;19;29;41;10;4;16;18;15;98;1709;20160101
AT1;AT13;AT130;92200;92205;1;5504;134;101;135;156;69;15;49;27;72;700;4046;20160101
AT1;AT13;AT130;92200;92206;1;5584;178;181;61;114;53;11;32;27;18;495;4414;20160101
AT1;AT13;AT130;92200;92207;1;2287;34;11;39;46;20;1;20;18;14;213;1871;20160101
AT1;AT13;AT130;92200;92208;1;8192;359;275;103;203;184;38;113;53;41;1298;5525;20160101
AT1;AT13;AT130;92200;92209;1;6907;235;292;106;136;84;28;63;56;36;908;4963;20160101
AT1;AT13;AT130;92200;92210;1;3783;87;61;65;77;62;28;38;27;29;738;2571;20160101
AT1;AT13;AT130;92200;92211;1;5086;179;98;77;158;66;28;78;45;54;702;3601;20160101
AT1;AT13;AT130;92200;92212;1;1771;67;82;28;27;21;3;14;14;10;318;1187;20160101
AT1;AT13;AT130;92200;92213;1;3104;129;78;39;67;40;12;22;25;33;413;2246;20160101
AT1;AT13;AT130;92200;92214;1;2334;50;26;34;26;8;6;11;15;4;111;2043;20160101
AT1;AT13;AT130;92200;92215;1;4020;185;188;46;76;36;8;44;36;23;412;2966;20160101
AT1;AT13;AT130;92200;92216;1;931;42;29;10;16;12;11;3;4;7;77;720;20160101
AT1;AT13;AT130;92200;92217;1;1109;13;36;37;12;4;6;8;6;17;145;825;20160101
AT1;AT13;AT130;92200;92218;1;2882;84;51;31;44;32;12;17;21;14;250;2326;20160101
AT1;AT13;AT130;92200;92219;1;3008;201;81;46;68;53;15;66;22;51;429;1976;20160101
AT1;AT13;AT130;92200;92220;1;1550;48;67;22;18;18;7;16;8;15;232;1099;20160101
AT1;AT13;AT130;92200;92221;1;1189;22;13;22;19;12;2;8;7;11;123;950;20160101
AT1;AT13;AT130;92200;92222;1;2678;40;24;29;158;32;14;23;18;16;223;2101;20160101
AT1;AT13;AT130;92200;92223;1;2424;64;22;36;37;26;7;25;11;19;310;1867;20160101
AT1;AT13;AT130;92200;92224;1;2816;41;14;41;85;30;6;27;21;20;236;2295;20160101
AT1;AT13;AT130;92200;92225;1;1033;12;3;17;6;11;1;6;8;4;71;894;20160101
AT1;AT13;AT130;92200;92226;1;1958;24;3;35;16;7;2;26;17;18;161;1649;20160101
AT1;AT13;AT130;92200;92227;1;3531;47;20;70;44;21;10;12;22;28;254;3003;20160101
AT1;AT13;AT130;92200;92228;1;1857;34;22;35;23;10;3;14;6;17;180;1513;20160101
AT1;AT13;AT130;92200;92229;1;1758;49;30;25;18;14;4;17;16;14;171;1400;20160101
AT1;AT13;AT130;92200;92230;1;9;1;0;0;0;1;0;0;0;0;1;6;20160101
AT1;AT13;AT130;92200;92231;1;891;26;36;27;16;12;2;11;5;6;153;597;20160101
AT1;AT13;AT130;92200;92232;1;2095;59;27;43;83;71;13;20;16;18;448;1297;20160101
AT1;AT13;AT130;92200;92299;1;121;2;4;3;0;0;0;1;0;2;8;101;20160101
AT1;AT13;AT130;92300;92301;1;1443;68;24;30;26;32;10;31;10;20;185;1007;20160101
AT1;AT13;AT130;92300;92302;1;2579;173;52;42;59;93;22;53;15;66;276;1728;20160101
AT1;AT13;AT130;92300;92303;1;1764;42;18;26;15;18;6;7;8;13;140;1471;20160101
AT1;AT13;AT130;92300;92304;1;3547;108;143;34;60;150;27;40;17;31;320;2617;20160101
AT1;AT13;AT130;92300;92305;1;4412;159;173;51;96;97;21;50;25;39;387;3314;20160101
AT1;AT13;AT130;92300;92306;1;448;21;5;9;14;14;3;12;1;1;27;341;20160101
AT1;AT13;AT130;92300;92307;1;4822;197;163;88;66;138;40;59;27;45;410;3589;20160101
AT1;AT13;AT130;92300;92308;1;1916;52;47;39;36;22;13;28;17;18;139;1505;20160101
AT1;AT13;AT130;92300;92309;1;3295;88;56;58;48;59;8;46;39;69;238;2586;20160101
AT1;AT13;AT130;92300;92310;1;2453;87;59;40;23;38;12;23;14;11;181;1965;20160101
AT1;AT13;AT130;92300;92311;1;3802;118;86;112;50;70;20;42;33;50;344;2877;20160101
AT1;AT13;AT130;92300;92312;1;2672;99;57;60;45;20;11;35;11;27;233;2074;20160101
AT1;AT13;AT130;92300;92313;1;1949;28;9;52;13;4;2;15;29;8;118;1671;20160101
AT1;AT13;AT130;92300;92314;1;2329;40;21;82;26;13;7;13;20;18;157;1932;20160101
AT1;AT13;AT130;92300;92315;1;1099;11;8;49;20;7;9;7;7;6;56;919;20160101
AT1;AT13;AT130;92300;92316;1;1085;19;9;34;23;9;4;6;14;10;95;862;20160101
AT1;AT13;AT130;92300;92317;1;154;11;7;2;17;1;0;2;1;1;18;94;20160101
AT1;AT13;AT130;92300;92318;1;2577;82;75;35;49;29;11;17;16;24;154;2085;20160101
AT1;AT13;AT130;92300;92319;1;4407;82;83;84;69;47;15;40;50;40;268;3629;20160101
AT1;AT13;AT130;92300;92399;1;30;2;2;0;1;1;0;0;0;0;3;21;20160101
AT1;AT13;AT130;90100;90101;2;2144;65;13;92;45;5;15;36;32;35;492;1314;20170101
AT1;AT13;AT130;90100;90102;2;854;26;4;39;14;6;4;23;8;13;204;513;20170101
AT1;AT13;AT130;90100;90103;2;1098;47;9;48;23;11;2;18;9;19;291;621;20170101
AT1;AT13;AT130;90100;90104;2;795;17;4;53;12;2;3;16;15;13;160;500;20170101
AT1;AT13;AT130;90100;90105;2;1122;33;7;38;17;5;7;25;13;13;236;728;20170101
AT1;AT13;AT130;90100;90106;2;1391;37;12;45;20;18;11;13;27;10;250;948;20170101
AT1;AT13;AT130;90100;90107;2;1359;37;12;52;21;7;5;26;23;31;345;800;20170101
AT1;AT13;AT130;90200;90201;2;7644;385;349;159;237;209;50;135;75;90;1280;4675;20170101
AT1;AT13;AT130;90200;90202;2;5832;502;195;207;147;138;43;165;41;74;1112;3208;20170101
AT1;AT13;AT130;90200;90203;2;6889;349;134;334;136;118;49;128;70;89;1188;4294;20170101
AT1;AT13;AT130;90200;90204;2;7816;407;155;316;167;137;45;158;51;123;1503;4754;20170101
AT1;AT13;AT130;90200;90205;2;4821;242;86;180;119;60;31;107;58;80;1117;2741;20170101
AT1;AT13;AT130;90200;90206;2;4025;205;99;148;87;69;29;88;50;63;752;2435;20170101
AT1;AT13;AT130;90200;90207;2;6733;698;213;232;205;150;51;220;44;99;1457;3364;20170101
AT1;AT13;AT130;90200;90208;2;1377;57;20;24;20;11;3;21;14;13;206;988;20170101
AT1;AT13;AT130;90200;90209;2;8594;607;542;161;241;169;34;158;104;88;1136;5354;20170101
AT1;AT13;AT130;90300;90301;2;5969;234;80;306;157;98;36;114;53;92;938;3861;20170101
AT1;AT13;AT130;90300;90302;2;4779;153;41;243;62;59;36;54;59;64;798;3210;20170101
AT1;AT13;AT130;90300;90303;2;3337;98;36;150;64;33;21;46;53;50;736;2050;20170101
AT1;AT13;AT130;90300;90304;2;5773;394;107;217;233;146;51;166;83;123;1287;2966;20170101
AT1;AT13;AT130;90300;90305;2;4406;209;64;189;114;87;46;105;55;72;739;2726;20170101
AT1;AT13;AT130;90300;90306;2;8074;457;260;225;198;172;78;185;83;98;1235;5083;20170101
AT1;AT13;AT130;90300;90307;2;2899;194;117;45;71;57;20;56;46;26;488;1779;20170101
AT1;AT13;AT130;90300;90308;2;984;24;6;54;18;12;1;15;29;21;101;703;20170101
AT1;AT13;AT130;90300;90309;2;4821;175;57;235;109;48;28;73;78;68;756;3194;20170101
AT1;AT13;AT130;90300;90310;2;3943;314;216;106;117;95;24;57;38;44;686;2246;20170101
AT1;AT13;AT130;90300;90311;2;2173;134;93;35;67;59;17;34;20;27;320;1367;20170101
AT1;AT13;AT130;90400;90401;2;1251;34;16;69;23;15;19;16;11;16;330;702;20170101
AT1;AT13;AT130;90400;90402;2;5540;221;95;333;121;59;32;108;59;89;1310;3113;20170101
AT1;AT13;AT130;90400;90403;2;6626;272;77;316;126;83;50;111;74;107;1248;4162;20170101
AT1;AT13;AT130;90400;90404;2;3741;164;77;164;79;65;31;76;43;70;658;2314;20170101
AT1;AT13;AT130;90400;90499;2;1;0;0;0;0;0;0;0;0;0;0;1;20170101
AT1;AT13;AT130;90500;90501;2;6160;278;104;303;147;109;39;124;59;93;966;3938;20170101
AT1;AT13;AT130;90500;90502;2;10035;838;439;333;301;259;87;229;101;157;1885;5406;20170101
AT1;AT13;AT130;90500;90503;2;8701;711;384;324;291;227;86;232;71;148;1618;4609;20170101
AT1;AT13;AT130;90500;90504;2;3359;179;53;189;103;78;26;103;29;50;565;1984;20170101
AT1;AT13;AT130;90600;90601;2;3882;134;56;227;88;49;13;52;31;62;697;2473;20170101
AT1;AT13;AT130;90600;90602;2;5009;258;123;240;149;82;33;117;46;78;949;2934;20170101
AT1;AT13;AT130;90600;90603;2;7485;326;135;393;161;124;61;123;74;119;1252;4717;20170101
AT1;AT13;AT130;90700;90701;2;2891;112;43;210;53;32;19;34;27;27;478;1856;20170101
AT1;AT13;AT130;90700;90702;2;1630;42;24;103;22;9;13;24;8;24;294;1067;20170101
AT1;AT13;AT130;90700;90703;2;2578;94;33;139;36;40;15;60;13;44;440;1664;20170101
AT1;AT13;AT130;90700;90704;2;5413;248;95;286;87;107;32;112;59;71;917;3399;20170101
AT1;AT13;AT130;90700;90705;2;4320;245;68;274;97;80;32;96;35;53;749;2591;20170101
AT1;AT13;AT130;90700;90799;2;1;0;0;0;0;0;0;0;0;0;1;0;20170101
AT1;AT13;AT130;90800;90801;2;2616;99;28;145;41;36;18;29;21;32;486;1681;20170101
AT1;AT13;AT130;90800;90802;2;6214;205;77;388;101;52;21;85;64;94;1080;4047;20170101
AT1;AT13;AT130;90800;90803;2;4077;171;52;216;78;43;35;73;39;70;678;2622;20170101
AT1;AT13;AT130;90800;90899;2;1;0;0;0;0;0;0;0;0;0;0;1;20170101
AT1;AT13;AT130;90900;90901;2;4663;273;77;211;95;54;31;94;54;75;808;2891;20170101
AT1;AT13;AT130;90900;90902;2;5887;267;54;318;112;46;33;58;73;90;1003;3833;20170101
AT1;AT13;AT130;90900;90903;2;2543;132;36;130;58;38;17;55;30;42;522;1483;20170101
AT1;AT13;AT130;90900;90904;2;5195;276;83;370;111;96;38;84;59;102;1013;2963;20170101
AT1;AT13;AT130;90900;90905;2;2968;64;26;177;44;13;14;44;33;48;649;1856;20170101
AT1;AT13;AT130;90900;90906;2;1224;49;10;64;19;9;9;30;13;18;251;752;20170101
AT1;AT13;AT130;91000;91001;2;2795;168;148;54;77;121;23;52;11;46;452;1643;20170101
AT1;AT13;AT130;91000;91002;2;10135;1081;870;139;348;346;69;308;75;185;1812;4902;20170101
AT1;AT13;AT130;91000;91003;2;3769;383;285;51;128;118;28;84;39;60;473;2120;20170101
AT1;AT13;AT130;91000;91004;2;4554;558;307;86;108;149;42;189;33;96;1080;1906;20170101
AT1;AT13;AT130;91000;91005;2;9339;1024;756;114;309;380;91;299;62;120;1402;4782;20170101
AT1;AT13;AT130;91000;91006;2;6613;749;571;107;205;356;54;240;49;105;1271;2906;20170101
AT1;AT13;AT130;91000;91007;2;6741;624;345;87;171;252;68;160;68;93;969;3904;20170101
AT1;AT13;AT130;91000;91008;2;5092;518;349;64;158;226;45;173;38;77;899;2545;20170101
AT1;AT13;AT130;91000;91009;2;2463;187;134;17;52;89;8;48;31;24;261;1612;20170101
AT1;AT13;AT130;91000;91010;2;9259;786;755;123;204;318;56;168;67;83;1106;5593;20170101
AT1;AT13;AT130;91000;91011;2;4630;252;425;42;69;68;16;46;52;30;534;3096;20170101
AT1;AT13;AT130;91000;91012;2;1317;44;35;20;38;43;7;26;9;23;236;836;20170101
AT1;AT13;AT130;91000;91013;2;2767;211;87;38;27;48;15;26;29;23;172;2091;20170101
AT1;AT13;AT130;91000;91014;2;2230;123;72;37;29;28;9;18;19;15;145;1735;20170101
AT1;AT13;AT130;91000;91015;2;3335;175;112;39;78;138;25;41;32;28;270;2397;20170101
AT1;AT13;AT130;91000;91016;2;3053;91;52;49;38;33;3;26;40;33;216;2472;20170101
AT1;AT13;AT130;91000;91017;2;466;7;6;8;0;2;1;7;2;3;19;411;20170101
AT1;AT13;AT130;91000;91018;2;2316;58;14;38;46;40;6;22;18;20;134;1920;20170101
AT1;AT13;AT130;91000;91019;2;1461;44;18;25;24;14;5;23;10;25;122;1151;20170101
AT1;AT13;AT130;91000;91020;2;5262;231;360;64;90;55;18;60;67;37;336;3944;20170101
AT1;AT13;AT130;91000;91021;2;3445;99;120;52;88;41;14;22;22;31;268;2688;20170101
AT1;AT13;AT130;91000;91022;2;3621;320;163;91;144;138;32;135;32;84;754;1728;20170101
AT1;AT13;AT130;91000;91023;2;5426;464;412;90;131;175;40;134;58;71;696;3155;20170101
AT1;AT13;AT130;91000;91099;2;83;3;6;1;7;2;0;0;0;1;10;53;20170101
AT1;AT13;AT130;91100;91101;2;1468;48;69;47;34;36;14;33;14;28;354;791;20170101
AT1;AT13;AT130;91100;91102;2;9119;755;464;123;252;269;72;257;92;117;1329;5389;20170101
AT1;AT13;AT130;91100;91103;2;8426;776;567;128;278;308;69;273;74;118;1240;4595;20170101
AT1;AT13;AT130;91100;91104;2;2283;212;118;18;57;65;20;47;27;25;325;1369;20170101
AT1;AT13;AT130;91100;91105;2;5800;334;267;77;150;156;25;91;47;52;529;4072;20170101
AT1;AT13;AT130;91100;91106;2;155;11;5;0;1;3;0;1;1;2;6;125;20170101
AT1;AT13;AT130;91100;91107;2;3586;186;182;45;80;60;17;77;36;26;272;2605;20170101
AT1;AT13;AT130;91100;91108;2;404;6;4;2;7;7;3;0;1;5;24;345;20170101
AT1;AT13;AT130;91100;91109;2;1286;55;9;27;33;16;8;58;10;12;88;970;20170101
AT1;AT13;AT130;91100;91110;2;13677;692;728;166;314;375;72;307;107;130;1107;9679;20170101
AT1;AT13;AT130;91100;91111;2;2371;89;85;15;45;43;9;68;24;43;547;1403;20170101
AT1;AT13;AT130;91100;91112;2;182;8;1;2;0;2;0;21;0;1;4;143;20170101
AT1;AT13;AT130;91100;91113;2;2581;124;65;53;88;55;16;53;23;30;275;1799;20170101
AT1;AT13;AT130;91100;91199;2;49;0;0;1;0;0;0;0;0;2;0;46;20170101
AT1;AT13;AT130;91200;91201;2;2341;215;101;62;70;92;23;61;18;51;455;1193;20170101
AT1;AT13;AT130;91200;91202;2;9139;938;456;163;381;349;86;211;75;138;1308;5034;20170101
AT1;AT13;AT130;91200;91203;2;2585;221;230;33;63;78;15;56;22;15;346;1506;20170101
AT1;AT13;AT130;91200;91204;2;4902;416;213;123;170;144;49;152;46;105;861;2623;20170101
AT1;AT13;AT130;91200;91205;2;4490;343;206;110;134;127;33;92;45;83;692;2625;20170101
AT1;AT13;AT130;91200;91206;2;4919;403;131;172;190;146;35;119;44;79;776;2824;20170101
AT1;AT13;AT130;91200;91207;2;3570;208;160;60;85;68;19;61;39;24;430;2416;20170101
AT1;AT13;AT130;91200;91208;2;2497;223;90;41;75;95;24;41;33;37;300;1538;20170101
AT1;AT13;AT130;91200;91209;2;4232;283;366;38;78;92;15;42;28;23;675;2592;20170101
AT1;AT13;AT130;91200;91210;2;5396;297;151;80;136;190;46;97;47;141;676;3535;20170101
AT1;AT13;AT130;91200;91211;2;5200;182;80;133;79;56;36;57;65;78;506;3928;20170101
AT1;AT13;AT130;91200;91299;2;4;0;0;0;0;0;0;0;0;0;0;4;20170101
AT1;AT13;AT130;91300;91301;2;267;11;1;17;3;1;0;6;6;5;28;189;20170101
AT1;AT13;AT130;91300;91302;2;3354;62;24;221;75;18;20;29;46;55;432;2372;20170101
AT1;AT13;AT130;91300;91303;2;5174;161;44;192;127;53;28;84;72;190;752;3471;20170101
AT1;AT13;AT130;91300;91304;2;5628;110;39;250;113;36;20;66;95;89;600;4210;20170101
